transaction_id,amount,transaction_type,is_fraud,transaction_hour,transaction_day,is_weekend
1941,6.03,Online,0,6,8,1
1942,40.68,Online,0,9,11,0
1943,153.66,ATM,0,7,21,0
1944,122.99,Online,0,1,9,0
1945,155.41,POS,0,17,18,1
1946,72.83,Online,0,14,20,0
1947,58.02,POS,0,23,3,0
1948,15.95,ATM,0,5,23,1
1949,39.78,Online,0,23,30,0
1950,56.92,POS,0,13,18,1
1951,9.28,ATM,0,21,19,0
1952,24.92,ATM,0,23,9,1
1953,91.19,POS,0,17,24,0
1954,133.05,Online,0,23,18,1
1955,640.55,ATM,0,2,22,1
1956,270.48,POS,0,0,16,1
1957,102.88,Online,0,22,14,1
1958,54.69,ATM,0,0,19,0
1959,101.11,POS,0,13,28,1
1960,154.02,ATM,0,0,29,1
1961,12.59,ATM,0,0,22,0
1962,52.75,POS,0,3,30,1
1963,183.13,ATM,0,11,15,1
1964,48.42,POS,0,14,21,1
1965,84.83,Online,0,3,26,0
1966,88.62,POS,0,9,4,0
1967,20.39,Online,0,10,12,0
1968,44.98,ATM,0,5,7,0
1969,40.72,POS,1,9,11,1
1970,2.65,POS,0,11,26,1
1971,2.45,POS,0,2,7,0
1972,178.2,POS,0,14,20,1
1973,31.89,Online,0,15,3,0
1974,73.0,Online,0,9,4,1
1975,35.49,ATM,0,21,2,0
1976,282.48,ATM,0,22,20,0
1977,30.02,ATM,0,10,15,0
1978,56.15,ATM,0,15,20,0
1979,206.14,POS,0,16,12,1
1980,184.47,Online,0,13,21,0
1981,20.59,Online,0,15,17,0
1982,162.27,Online,0,13,18,1
1983,61.28,Online,0,5,8,0
1984,65.97,ATM,0,9,24,0
1985,14.33,POS,0,16,8,1
1986,8.4,Online,0,22,5,1
1987,130.17,POS,0,9,24,0
1988,68.61,POS,0,20,9,1
1989,57.42,POS,0,9,30,0
1990,130.75,POS,0,13,20,0
1991,145.04,Online,0,19,20,1
1992,17.31,Online,0,16,23,0
1993,94.22,Online,0,8,5,1
1994,14.54,ATM,0,14,27,1
1995,139.18,Online,0,6,10,1
1996,106.99,ATM,0,1,1,0
1997,313.76,ATM,0,3,24,0
1998,7.15,ATM,0,19,4,1
1999,5.87,Online,0,23,24,1
2000,33.15,Online,0,17,16,1
2001,30.34,Online,0,10,18,1
2002,28.37,ATM,0,4,28,0
2003,236.72,ATM,0,7,12,0
2004,28.71,POS,0,21,20,1
2005,31.74,ATM,0,19,15,0
2006,142.46,ATM,0,4,18,1
2007,59.74,Online,0,1,5,1
2008,149.93,POS,1,4,26,0
2009,6.76,POS,1,2,26,1
2010,66.86,POS,0,11,14,1
2011,3.42,Online,0,18,24,0
2012,6.47,POS,1,6,27,1
2013,236.91,POS,0,18,7,1
2014,14.99,Online,0,3,11,0
2015,76.02,POS,0,22,15,0
2016,52.95,ATM,0,13,21,0
2017,42.67,ATM,0,18,11,0
2018,230.09,ATM,0,17,7,0
2019,2.21,ATM,0,6,21,1
2020,109.0,ATM,0,14,23,1
2021,330.76,ATM,0,20,20,0
2022,82.14,ATM,0,0,20,0
2023,276.18,ATM,0,11,26,0
2024,5.37,ATM,0,23,4,0
2025,54.26,Online,0,18,27,0
2026,30.13,Online,0,22,24,1
2027,131.24,ATM,0,5,1,0
2028,397.91,Online,0,12,26,0
2029,29.64,Online,0,5,21,1
2030,106.18,ATM,0,12,28,0
2031,22.08,ATM,0,14,26,1
2032,83.32,Online,0,15,2,0
2033,62.35,ATM,0,7,26,1
2034,357.57,ATM,0,12,4,0
2035,93.78,ATM,0,12,5,0
2036,43.0,ATM,0,19,24,1
2037,12.11,Online,0,19,2,1
2038,16.4,POS,0,11,2,0
2039,25.53,Online,0,18,18,1
2040,28.9,POS,0,16,30,0
2041,190.12,POS,0,2,24,1
2042,82.38,POS,0,14,28,1
2043,74.11,Online,0,16,14,0
2044,12.19,Online,0,5,3,0
2045,196.71,Online,0,23,21,1
2046,128.31,Online,0,18,18,0
2047,7.01,Online,0,11,22,1
2048,123.04,POS,0,3,10,0
2049,78.43,Online,0,20,6,0
2050,8.53,POS,0,22,2,1
2051,61.3,Online,0,11,20,0
2052,66.3,Online,0,21,11,1
2053,18.13,ATM,0,1,18,1
2054,291.32,POS,0,6,14,0
2055,189.7,Online,0,15,26,0
2056,110.57,Online,0,23,20,1
2057,62.04,Online,0,11,13,1
2058,53.06,ATM,0,15,29,1
2059,105.26,POS,0,13,27,1
2060,78.84,Online,0,0,7,1
2061,6.43,Online,0,21,21,0
2062,71.85,Online,0,8,26,1
2063,164.2,ATM,1,6,20,1
2064,61.48,Online,0,4,10,1
2065,5.34,POS,0,9,26,1
2066,154.31,POS,0,9,19,1
2067,22.48,POS,0,17,29,1
2068,29.92,POS,0,6,29,1
2069,18.0,Online,0,17,13,1
2070,40.08,ATM,0,12,22,1
2071,141.37,ATM,0,10,2,1
2072,73.27,ATM,0,9,20,0
2073,22.93,Online,0,21,12,0
2074,210.23,ATM,0,8,8,0
2075,211.68,POS,0,14,18,1
2076,204.47,Online,0,13,25,1
2077,27.29,ATM,0,2,2,1
2078,60.01,POS,0,23,16,1
2079,419.9,POS,0,13,8,1
2080,147.85,Online,0,20,16,0
2081,2.75,Online,0,15,8,1
2082,6.74,ATM,0,22,23,1
2083,62.35,ATM,0,2,30,1
2084,239.93,ATM,1,7,13,1
2085,77.37,Online,0,1,26,1
2086,68.88,ATM,0,23,6,1
2087,11.15,ATM,0,1,1,0
2088,106.94,POS,0,22,2,1
2089,172.66,POS,0,17,7,0
2090,47.87,POS,0,6,13,1
2091,149.44,ATM,0,16,27,1
2092,333.76,Online,0,5,4,1
2093,22.79,POS,0,9,9,0
2094,74.09,Online,0,6,19,1
2095,33.85,ATM,0,3,20,0
2096,157.43,ATM,0,10,3,1
2097,86.18,POS,0,15,23,1
2098,100.67,Online,0,16,2,1
2099,159.91,POS,0,5,16,1
2100,50.41,ATM,0,19,10,0
2101,246.62,Online,0,18,28,1
2102,76.15,POS,0,19,12,0
2103,17.19,ATM,0,21,18,0
2104,119.04,POS,0,20,2,1
2105,157.63,Online,0,17,14,0
2106,38.09,Online,0,14,12,0
2107,194.62,Online,0,1,20,1
2108,236.6,Online,0,18,24,0
2109,32.42,Online,0,5,24,0
2110,410.57,POS,0,11,24,1
2111,15.17,POS,0,0,8,1
2112,22.57,POS,0,22,23,0
2113,20.36,POS,0,23,22,0
2114,224.42,ATM,0,22,28,0
2115,106.22,ATM,0,10,7,0
2116,16.5,POS,0,18,13,0
2117,58.04,ATM,0,21,15,1
2118,95.53,ATM,0,3,14,0
2119,8.72,Online,0,20,5,0
2120,214.06,POS,0,18,8,1
2121,162.76,ATM,0,20,18,1
2122,70.36,ATM,0,5,5,0
2123,341.51,POS,0,7,23,1
2124,54.09,Online,0,21,9,0
2125,414.21,POS,0,8,10,1
2126,110.24,Online,0,9,17,1
2127,100.7,ATM,0,9,27,1
2128,18.15,Online,0,9,25,1
2129,213.65,Online,1,3,3,1
2130,55.77,POS,0,17,1,0
2131,17.7,ATM,0,11,7,0
2132,1.27,POS,0,10,15,1
2133,82.04,POS,0,15,19,1
2134,74.95,ATM,0,18,8,1
2135,127.07,POS,0,10,11,1
2136,220.96,POS,0,22,2,0
2137,8.27,Online,0,3,20,1
2138,131.49,POS,0,11,28,1
2139,20.75,ATM,0,16,2,0
2140,195.32,POS,1,23,11,1
2141,170.96,Online,0,12,20,0
2142,77.83,POS,0,3,28,1
2143,123.87,POS,0,5,17,1
2144,37.74,POS,0,6,29,0
2145,63.71,Online,0,7,10,1
2146,172.39,ATM,0,1,5,0
2147,61.48,ATM,1,8,3,0
2148,44.29,Online,0,9,9,0
2149,68.16,Online,0,18,20,0
2150,176.17,POS,0,0,22,1
2151,40.83,ATM,0,15,25,1
2152,19.09,Online,0,17,2,0
2153,124.48,ATM,0,7,23,0
2154,174.86,POS,0,9,19,0
2155,10.61,Online,0,21,17,0
2156,27.43,ATM,0,10,25,0
2157,15.31,ATM,0,16,25,1
2158,42.76,POS,0,6,12,1
2159,59.85,Online,0,2,27,0
2160,138.16,ATM,0,6,20,1
2161,105.31,POS,0,5,9,1
2162,97.0,ATM,0,2,23,0
2163,43.44,POS,0,7,4,1
2164,184.17,ATM,0,0,28,0
2165,63.73,ATM,0,4,18,0
2166,386.82,POS,0,23,16,1
2167,100.55,Online,0,18,29,1
2168,13.5,POS,0,12,21,0
2169,112.76,Online,0,10,24,1
2170,39.32,ATM,0,21,10,0
2171,115.94,ATM,0,10,26,0
2172,7.22,POS,0,1,22,0
2173,19.22,POS,0,8,12,0
2174,193.61,Online,0,1,30,0
2175,25.77,Online,0,20,28,0
2176,181.43,Online,0,18,11,0
2177,32.75,POS,0,11,5,1
2178,102.97,ATM,0,8,20,1
2179,118.47,POS,0,8,11,0
2180,71.88,ATM,0,22,16,1
2181,36.43,POS,0,9,15,1
2182,23.91,POS,0,4,6,0
2183,3.38,Online,0,8,13,0
2184,36.23,ATM,0,22,16,1
2185,105.89,POS,0,17,27,0
2186,278.55,POS,0,9,3,1
2187,204.95,ATM,0,16,18,0
2188,145.27,POS,0,9,1,0
2189,155.33,ATM,1,13,25,0
2190,109.36,Online,0,3,17,0
2191,30.15,Online,1,9,27,1
2192,237.73,ATM,0,23,20,0
2193,111.09,Online,0,21,6,0
2194,82.2,ATM,0,17,9,0
2195,11.76,POS,0,4,4,1
2196,59.25,POS,0,8,7,1
2197,61.68,ATM,0,5,23,0
2198,199.93,POS,1,15,29,0
2199,79.11,Online,0,21,30,0
2200,47.87,POS,0,22,22,0
2201,376.36,POS,0,15,25,1
2202,11.73,ATM,0,10,11,1
2203,54.91,Online,0,20,26,0
2204,4.29,POS,0,14,23,0
2205,134.67,POS,0,18,3,1
2206,250.2,ATM,0,2,16,0
2207,32.86,ATM,0,15,6,0
2208,195.43,Online,0,20,7,1
2209,34.56,POS,0,19,12,0
2210,241.65,ATM,0,4,7,1
2211,140.23,ATM,0,8,29,0
2212,163.43,ATM,0,4,22,0
2213,1.82,Online,0,3,19,1
2214,329.17,ATM,0,12,22,1
2215,129.71,Online,0,19,16,1
2216,36.35,Online,0,16,18,1
2217,176.84,POS,0,19,10,1
2218,33.06,POS,1,11,29,1
2219,206.16,Online,0,19,1,0
2220,11.94,POS,0,19,8,0
2221,121.63,POS,0,6,3,1
2222,77.8,ATM,0,0,30,0
2223,10.15,POS,0,15,16,0
2224,27.69,Online,0,6,24,1
2225,1.25,POS,0,1,3,0
2226,63.26,ATM,0,11,2,1
2227,35.85,Online,0,10,12,1
2228,91.22,POS,0,7,8,1
2229,35.27,Online,0,0,19,1
2230,35.66,POS,0,2,24,1
2231,135.94,ATM,0,7,18,1
2232,4.93,POS,0,7,20,1
2233,233.2,Online,0,10,25,1
2234,191.23,Online,0,20,15,0
2235,110.2,Online,0,4,17,1
2236,89.95,POS,0,7,18,0
2237,222.84,POS,0,20,18,1
2238,20.5,POS,0,8,9,0
2239,8.23,ATM,0,16,26,1
2240,27.38,ATM,0,4,5,1
2241,158.27,ATM,0,18,11,0
2242,3.53,Online,0,18,29,0
2243,87.42,Online,0,1,4,1
2244,538.99,Online,0,18,26,1
2245,193.58,Online,0,22,10,0
2246,73.7,Online,0,14,4,1
2247,6.58,POS,0,7,23,0
2248,178.01,Online,0,23,3,1
2249,91.37,POS,0,7,25,1
2250,12.21,ATM,0,0,16,0
2251,9.86,ATM,0,13,21,1
2252,240.38,ATM,0,10,11,1
2253,110.62,ATM,1,6,9,1
2254,176.78,ATM,0,17,1,0
2255,211.18,Online,0,14,10,1
2256,84.81,Online,0,9,12,0
2257,72.87,Online,0,3,30,0
2258,56.29,ATM,0,20,24,0
2259,38.12,ATM,0,0,2,0
2260,57.02,POS,1,13,15,1
2261,148.67,Online,0,19,30,0
2262,92.11,ATM,0,19,24,0
2263,223.05,ATM,0,8,20,1
2264,58.59,ATM,0,12,16,1
2265,93.42,POS,0,16,2,0
2266,99.78,ATM,0,23,13,0
2267,89.57,POS,0,19,18,1
2268,121.28,POS,0,3,29,1
2269,27.11,Online,0,4,22,1
2270,71.82,ATM,0,17,19,0
2271,11.01,POS,0,16,11,0
2272,48.53,ATM,0,20,14,0
2273,66.88,Online,0,6,30,1
2274,105.62,Online,0,9,26,0
2275,300.64,POS,0,8,3,0
2276,91.79,Online,0,12,9,1
2277,136.1,Online,0,17,5,0
2278,70.58,Online,0,11,14,1
2279,100.54,ATM,0,7,7,1
2280,7.36,ATM,0,22,12,1
2281,29.36,POS,0,17,21,1
2282,44.92,POS,0,4,18,0
2283,63.96,Online,0,6,11,0
2284,4.67,Online,0,14,27,1
2285,15.09,POS,0,2,24,0
2286,32.41,Online,1,17,9,0
2287,355.9,POS,0,5,11,1
2288,40.25,ATM,0,5,18,0
2289,65.79,Online,0,19,2,1
2290,21.83,Online,0,0,20,0
2291,94.36,Online,1,20,13,0
2292,32.95,ATM,0,16,15,1
2293,23.19,ATM,0,10,8,1
2294,72.69,Online,0,23,5,1
2295,0.55,POS,0,1,5,0
2296,0.77,ATM,0,8,7,0
2297,24.73,Online,0,18,12,0
2298,3.74,Online,0,5,20,1
2299,11.43,ATM,0,6,12,0
2300,41.38,POS,0,3,9,1
2301,162.25,Online,0,2,4,1
2302,84.87,POS,0,1,8,1
2303,71.88,POS,0,9,19,0
2304,34.74,ATM,0,9,22,1
2305,268.46,Online,0,16,1,0
2306,50.59,Online,0,15,23,1
2307,9.11,POS,0,0,11,1
2308,95.99,ATM,0,11,23,0
2309,12.09,ATM,0,19,13,1
2310,42.35,ATM,0,19,18,0
2311,70.81,POS,0,9,21,1
2312,207.32,POS,0,0,20,0
2313,68.03,Online,0,15,10,1
2314,121.15,ATM,0,10,13,1
2315,493.6,POS,0,3,25,1
2316,14.1,ATM,0,2,12,0
2317,32.12,POS,0,12,13,1
2318,50.18,Online,0,20,2,1
2319,54.79,ATM,0,14,3,0
2320,52.94,POS,0,9,29,0
2321,238.17,ATM,0,5,17,0
2322,125.19,POS,0,10,26,0
2323,93.63,POS,0,0,21,1
2324,37.02,POS,0,19,19,1
2325,173.61,ATM,0,3,12,1
2326,310.24,POS,0,9,16,1
2327,172.15,Online,0,21,20,1
2328,0.16,ATM,0,14,20,0
2329,101.17,Online,0,0,22,1
2330,5.25,Online,0,20,10,0
2331,29.79,ATM,0,14,23,1
2332,6.14,POS,0,2,23,1
2333,92.58,Online,0,0,15,0
2334,116.02,ATM,0,5,30,0
2335,12.16,POS,0,18,27,1
2336,48.42,ATM,0,3,8,1
2337,60.92,ATM,0,11,19,1
2338,46.05,ATM,0,1,5,0
2339,12.9,POS,0,16,12,1
2340,54.29,Online,0,5,10,0
2341,139.1,Online,0,11,22,0
2342,7.37,ATM,0,14,14,0
2343,8.36,ATM,0,16,28,0
2344,43.82,POS,0,0,22,0
2345,284.26,ATM,0,13,12,0
2346,110.43,ATM,0,22,24,0
2347,113.53,ATM,0,1,13,1
2348,44.93,Online,0,3,21,0
2349,90.06,ATM,0,19,21,0
2350,1.02,Online,0,1,17,1
2351,101.09,POS,0,21,1,1
2352,244.52,POS,0,13,22,0
2353,94.82,Online,0,17,10,1
2354,206.91,Online,0,7,26,1
2355,128.73,Online,0,19,5,0
2356,12.85,Online,0,0,11,1
2357,232.74,ATM,0,15,10,0
2358,6.88,Online,0,6,6,1
2359,76.35,Online,0,5,15,0
2360,15.33,Online,0,21,9,1
2361,1.18,ATM,0,18,8,0
2362,54.82,ATM,0,9,23,0
2363,34.96,ATM,0,22,23,0
2364,66.55,POS,0,5,6,0
2365,86.09,ATM,0,9,6,1
2366,4.47,Online,0,18,17,0
2367,13.13,ATM,0,2,12,1
2368,81.79,ATM,0,19,7,1
2369,42.03,Online,0,2,5,0
2370,130.63,ATM,0,19,16,0
2371,105.64,POS,0,5,23,1
2372,186.82,ATM,0,16,6,1
2373,117.93,POS,0,17,8,0
2374,56.2,POS,0,9,3,0
2375,111.77,POS,0,5,8,0
2376,32.21,Online,0,12,29,0
2377,36.57,ATM,0,5,7,1
2378,155.58,POS,0,11,17,0
2379,59.13,POS,0,13,19,0
2380,160.14,ATM,0,16,26,1
2381,172.83,Online,0,21,20,0
2382,194.89,Online,0,7,14,1
2383,248.45,POS,0,4,25,0
2384,56.38,Online,0,3,28,0
2385,38.4,ATM,0,5,6,0
2386,87.27,Online,0,10,7,1
2387,46.39,ATM,0,4,30,0
2388,91.9,POS,0,21,5,1
2389,122.28,ATM,0,13,19,0
2390,116.61,POS,0,9,21,0
2391,46.93,ATM,0,10,28,0
2392,18.26,ATM,0,2,7,1
2393,56.3,Online,1,22,9,0
2394,15.38,ATM,0,7,12,0
2395,220.82,POS,0,20,25,0
2396,42.45,ATM,1,4,15,1
2397,16.78,POS,0,19,15,1
2398,2.58,POS,0,20,28,0
2399,103.8,ATM,0,9,24,1
2400,101.31,Online,0,7,21,1
2401,41.64,ATM,0,20,16,0
2402,7.44,ATM,0,8,23,1
2403,52.7,Online,0,14,20,1
2404,37.28,POS,0,0,26,1
2405,113.05,ATM,0,22,15,1
2406,93.08,Online,0,4,5,0
2407,45.35,Online,0,14,12,1
2408,24.58,POS,0,3,4,0
2409,442.59,Online,0,18,3,0
2410,60.51,POS,0,9,29,0
2411,116.56,ATM,0,22,27,0
2412,15.15,Online,0,1,29,1
2413,66.47,ATM,0,4,1,1
2414,2.79,Online,0,17,13,0
2415,70.41,Online,0,22,5,1
2416,332.47,ATM,0,5,12,1
2417,48.48,Online,0,9,2,0
2418,3.98,ATM,0,14,6,0
2419,3.14,ATM,0,22,5,0
2420,49.1,POS,0,8,27,1
2421,17.44,ATM,0,12,18,0
2422,2.36,POS,0,17,24,0
2423,141.15,ATM,0,6,5,1
2424,61.35,Online,0,1,18,0
2425,34.14,ATM,0,15,16,1
2426,230.34,Online,0,1,17,1
2427,12.35,POS,0,3,2,0
2428,312.17,Online,0,1,17,0
2429,37.68,ATM,0,16,10,0
2430,219.29,Online,0,5,26,0
2431,92.37,POS,0,9,3,1
2432,175.28,Online,0,13,14,0
2433,413.6,Online,0,14,19,0
2434,34.02,ATM,0,20,12,1
2435,324.77,ATM,0,11,26,0
2436,49.34,Online,0,18,1,0
2437,48.7,POS,0,10,7,1
2438,41.61,Online,0,0,26,0
2439,77.96,POS,0,7,7,1
2440,16.74,POS,0,21,13,0
2441,80.68,POS,0,5,9,0
2442,78.02,Online,0,11,5,1
2443,143.51,POS,0,19,4,1
2444,179.37,Online,0,15,5,0
2445,58.06,POS,0,17,24,0
2446,36.0,POS,0,11,24,1
2447,30.02,Online,0,19,28,0
2448,21.64,ATM,0,1,20,0
2449,5.94,ATM,1,6,12,0
2450,41.92,Online,0,8,8,0
2451,31.51,Online,0,17,13,0
2452,339.37,ATM,0,8,4,0
2453,81.58,ATM,0,7,20,1
2454,42.66,ATM,0,0,11,0
2455,86.86,Online,0,4,15,0
2456,14.99,POS,0,15,24,0
2457,58.71,Online,0,13,14,0
2458,98.41,ATM,0,12,18,1
2459,67.12,POS,0,10,20,0
2460,51.38,Online,0,19,1,0
2461,509.1,ATM,0,22,1,0
2462,212.29,Online,0,12,11,1
2463,97.66,POS,0,14,29,0
2464,84.25,ATM,1,23,29,0
2465,96.93,Online,0,15,29,1
2466,22.48,POS,0,12,24,1
2467,50.28,POS,0,7,20,1
2468,4.03,Online,0,17,30,1
2469,64.54,POS,1,18,6,1
2470,78.31,ATM,0,14,5,0
2471,25.84,POS,0,9,13,0
2472,332.5,Online,0,22,10,0
2473,240.19,ATM,0,3,6,1
2474,128.06,POS,0,5,4,1
2475,76.23,POS,0,7,4,0
2476,204.0,ATM,0,23,7,1
2477,14.0,ATM,0,6,16,1
2478,156.31,POS,0,11,1,1
2479,13.33,ATM,0,17,9,0
2480,158.09,Online,0,17,26,1
2481,32.26,POS,1,18,19,0
2482,209.63,Online,0,3,20,0
2483,288.32,POS,0,0,15,1
2484,16.11,Online,0,4,9,0
2485,62.12,Online,0,6,21,1
2486,396.27,ATM,0,10,28,1
2487,66.05,POS,0,20,20,0
2488,199.18,ATM,0,22,28,1
2489,88.85,ATM,0,20,22,0
2490,47.05,POS,0,10,1,1
2491,33.66,Online,0,9,26,0
2492,22.72,POS,0,23,1,0
2493,143.46,POS,0,6,16,1
2494,48.86,POS,0,15,5,0
2495,71.6,ATM,0,0,21,0
2496,67.79,POS,0,0,27,0
2497,86.1,POS,0,11,9,1
2498,200.68,POS,0,15,1,0
2499,394.97,Online,0,4,19,1
2500,52.35,Online,0,13,16,1
2501,175.75,Online,0,17,3,0
2502,144.62,Online,0,8,4,1
2503,85.22,ATM,0,1,12,1
2504,312.46,ATM,0,11,29,0
2505,22.37,POS,0,9,7,1
2506,11.57,ATM,0,1,15,1
2507,192.39,Online,0,14,23,1
2508,57.83,POS,0,3,15,0
2509,187.71,POS,0,18,26,1
2510,223.58,Online,0,21,5,0
2511,6.45,Online,0,3,30,0
2512,214.96,Online,0,8,25,0
2513,59.48,ATM,0,12,23,0
2514,71.42,POS,0,9,2,1
2515,98.51,Online,0,13,12,0
2516,260.89,POS,0,2,19,1
2517,1.93,POS,0,2,27,1
2518,64.79,ATM,0,19,23,0
2519,116.39,POS,0,15,5,0
2520,128.27,Online,0,8,23,1
2521,117.94,Online,0,13,25,0
2522,14.44,POS,0,21,25,0
2523,35.58,POS,0,15,3,0
2524,44.43,ATM,1,8,24,1
2525,163.19,Online,0,23,29,1
2526,32.68,Online,0,22,6,1
2527,23.66,POS,0,4,13,1
2528,315.7,POS,0,12,20,0
2529,0.89,POS,0,14,15,1
2530,612.88,Online,0,3,4,1
2531,112.95,POS,0,13,20,1
2532,176.3,ATM,1,19,7,1
2533,34.9,ATM,0,23,22,1
2534,1.44,POS,0,19,18,0
2535,133.89,ATM,0,6,21,1
2536,179.66,ATM,1,3,21,0
2537,134.89,ATM,0,16,22,1
2538,15.41,ATM,0,8,7,1
2539,140.01,ATM,0,3,12,0
2540,146.5,Online,0,2,11,1
2541,107.45,POS,0,18,24,0
2542,145.29,ATM,0,8,12,1
2543,187.03,POS,0,7,26,0
2544,95.09,ATM,0,6,30,1
2545,9.28,Online,0,6,15,0
2546,66.87,Online,0,3,8,1
2547,8.08,ATM,0,18,11,0
2548,52.35,ATM,1,11,21,1
2549,52.27,ATM,0,19,18,1
2550,6.83,Online,0,5,10,0
2551,42.9,Online,0,11,8,0
2552,11.77,POS,0,19,6,0
2553,165.15,Online,0,3,3,0
2554,295.05,ATM,0,1,20,1
2555,7.51,POS,0,14,12,0
2556,310.37,Online,0,22,17,0
2557,73.94,Online,0,5,3,1
2558,35.61,ATM,0,17,20,0
2559,8.0,POS,0,20,18,0
2560,69.44,Online,0,21,30,0
2561,158.24,Online,0,4,12,1
2562,122.79,ATM,1,3,22,0
2563,5.15,POS,0,10,24,1
2564,7.57,POS,0,10,16,1
2565,51.56,POS,0,8,28,1
2566,35.0,POS,0,2,22,1
2567,26.45,ATM,0,10,10,1
2568,32.99,Online,0,1,19,1
2569,162.7,Online,0,8,9,0
2570,264.83,POS,0,23,14,0
2571,51.94,POS,0,9,20,0
2572,236.56,POS,0,10,14,1
2573,38.79,Online,0,2,22,0
2574,64.71,Online,0,16,4,1
2575,25.62,POS,0,10,15,1
2576,102.3,ATM,0,16,20,0
2577,386.23,Online,0,18,27,0
2578,92.51,Online,0,3,2,0
2579,44.29,POS,0,1,26,0
2580,104.36,ATM,0,23,18,0
2581,13.12,POS,0,13,2,1
2582,219.52,POS,0,14,18,1
2583,69.93,ATM,0,2,8,1
2584,59.67,ATM,0,19,10,0
2585,88.16,ATM,1,21,20,1
2586,98.03,Online,1,12,4,0
2587,7.45,POS,0,21,10,1
2588,114.76,Online,0,12,10,0
2589,27.7,ATM,0,17,27,1
2590,125.16,Online,0,21,30,1
2591,172.9,ATM,0,19,3,1
2592,162.94,ATM,0,20,21,1
2593,80.41,POS,0,6,4,0
2594,73.43,POS,0,22,23,1
2595,15.42,POS,0,15,10,1
2596,149.32,Online,0,15,7,1
2597,31.66,POS,0,21,22,1
2598,68.66,ATM,0,5,23,1
2599,33.45,POS,0,5,12,0
2600,14.37,Online,0,3,7,1
2601,99.31,POS,0,2,13,1
2602,5.59,POS,1,0,8,1
2603,138.09,POS,0,2,27,0
2604,38.21,Online,0,18,13,1
2605,0.01,ATM,0,8,1,0
2606,71.57,ATM,0,13,16,1
2607,4.8,ATM,0,18,19,0
2608,32.32,POS,0,23,28,0
2609,122.75,POS,0,23,19,0
2610,6.47,Online,0,18,21,0
2611,182.85,ATM,0,12,26,0
2612,0.38,POS,1,21,30,0
2613,28.35,POS,0,15,13,1
2614,135.06,POS,0,7,29,1
2615,38.02,Online,0,23,7,0
2616,10.75,ATM,0,15,15,0
2617,44.67,Online,0,8,26,1
2618,31.52,ATM,0,8,6,0
2619,184.97,ATM,0,23,4,1
2620,37.59,POS,0,22,22,0
2621,155.56,POS,0,2,23,1
2622,222.44,POS,0,6,20,0
2623,56.88,POS,0,19,11,0
2624,240.73,POS,0,17,24,1
2625,47.37,ATM,0,23,21,1
2626,332.64,POS,0,1,19,0
2627,9.35,POS,0,0,2,1
2628,116.16,Online,0,11,17,0
2629,68.09,Online,0,15,15,0
2630,49.04,ATM,0,11,20,0
2631,100.16,ATM,0,20,18,0
2632,121.69,Online,1,9,12,1
2633,0.44,Online,0,8,3,0
2634,18.27,POS,0,20,17,0
2635,124.84,POS,0,17,14,1
2636,109.78,ATM,0,3,29,1
2637,338.28,Online,0,7,6,0
2638,143.14,ATM,0,22,4,0
2639,301.13,POS,0,20,21,0
2640,121.25,ATM,0,3,8,0
2641,35.39,ATM,0,15,27,1
2642,11.13,ATM,0,20,20,0
2643,152.25,POS,1,22,22,1
2644,103.32,ATM,0,20,3,0
2645,4.94,POS,0,7,8,1
2646,44.64,Online,0,6,13,1
2647,314.19,ATM,0,22,19,0
2648,69.39,ATM,0,23,15,1
2649,56.69,POS,0,12,23,1
2650,61.19,ATM,0,7,7,1
2651,23.43,POS,0,21,3,1
2652,46.0,ATM,0,6,19,0
2653,46.17,Online,0,23,26,1
2654,5.38,Online,0,4,10,0
2655,145.92,Online,0,17,28,1
2656,53.87,ATM,1,22,27,0
2657,172.7,ATM,0,18,16,0
2658,189.94,Online,1,9,14,1
2659,23.82,Online,1,10,8,0
2660,107.11,POS,1,7,11,1
2661,63.92,POS,0,5,19,0
2662,212.16,Online,0,10,2,1
2663,24.3,Online,0,15,5,1
2664,113.26,ATM,0,3,11,0
2665,93.59,Online,0,1,7,0
2666,35.0,POS,0,12,8,1
2667,14.69,POS,0,6,17,1
2668,105.45,POS,0,16,12,1
2669,134.17,POS,0,22,18,1
2670,37.93,POS,0,12,29,0
2671,103.52,POS,0,9,7,0
2672,50.27,Online,0,12,9,0
2673,124.9,POS,0,9,19,0
2674,22.22,POS,0,6,14,1
2675,220.92,POS,0,9,24,1
2676,33.88,POS,1,15,30,0
2677,45.85,Online,0,2,26,1
2678,5.98,ATM,0,3,19,1
2679,11.82,ATM,0,3,20,0
2680,72.54,ATM,0,3,18,0
2681,31.14,ATM,0,15,25,0
2682,180.47,POS,0,8,30,0
2683,1.48,ATM,0,5,15,0
2684,47.66,ATM,0,9,21,0
2685,41.15,Online,0,3,21,0
2686,1.95,Online,0,22,4,1
2687,13.28,Online,0,11,13,1
2688,53.38,POS,0,9,5,1
2689,67.9,POS,0,11,12,0
2690,51.8,POS,1,18,30,0
2691,75.7,Online,0,18,17,0
2692,90.42,ATM,0,21,10,1
2693,1.0,Online,0,23,30,0
2694,62.38,POS,0,0,26,1
2695,331.04,Online,0,3,12,0
2696,73.2,ATM,0,12,6,1
2697,113.18,POS,0,7,27,1
2698,37.38,ATM,0,21,20,0
2699,148.72,ATM,0,13,28,0
2700,148.25,POS,0,15,20,1
2701,73.67,ATM,0,1,12,1
